Temp,Audio,Humidity,CO2,Fire
37.53,0.495,25.32,1103.75,0
27.0,0.185,16.18,428.97,0
37.62,0.454,28.86,517.1,0
33.77,0.301,61.32,1002.37,0
27.43,0.283,39.16,642.55,0
73.72,0.675,25.13,4820.93,1
18.33,0.478,29.52,731.35,0
39.66,0.287,55.54,482.26,0
75.6,0.517,14.52,2957.69,1
82.23,0.737,28.6,4005.72,1
35.04,0.4,43.36,990.96,0
40.92,0.57,12.81,2759.28,1
15.04,0.067,56.33,817.72,0
80.79,0.438,32.21,4621.99,1
39.85,0.906,18.48,1386.53,1
44.5,0.528,24.81,2243.92,1
11.46,0.283,34.6,450.04,0
31.72,0.309,39.75,1060.7,0
43.89,0.11,44.97,550.7,0
89.77,0.955,34.71,4207.31,1
55.98,0.585,9.44,4169.52,1
14.62,0.179,64.45,450.0,0
38.41,0.46,61.78,689.67,0
65.71,0.929,8.0,4875.4,1
77.64,0.678,8.53,2362.27,1
40.41,0.114,47.97,1107.91,0
21.15,0.212,43.81,511.36,0
20.33,0.099,37.68,1117.06,0
35.49,0.135,19.01,1224.15,0
21.49,0.138,22.28,1110.15,0
88.18,0.817,6.07,1602.17,1
80.26,0.713,22.41,4239.52,1
62.87,0.604,13.08,1738.84,1
76.89,0.484,31.13,3115.03,1
74.8,0.646,20.23,3058.0,1
21.05,0.467,32.64,822.34,0
39.19,0.202,48.99,680.04,0
58.75,0.437,26.66,2264.54,1
38.08,0.483,20.14,894.12,0
33.03,0.102,66.13,1015.98,0
33.48,0.412,36.28,947.67,0
51.66,0.896,22.48,1537.06,1
68.77,0.462,5.48,2858.93,1
82.58,0.615,8.67,1527.44,1
38.33,0.453,65.33,821.33,0
41.17,0.079,34.08,827.23,0
39.71,0.478,17.42,1976.98,1
32.41,0.449,30.45,1008.72,0
36.49,0.09,38.84,715.4,0
81.18,0.524,6.48,2718.25,1
45.37,0.772,26.14,3519.89,1
23.21,0.308,69.46,1014.7,0
35.46,0.263,16.75,443.99,0
17.78,0.232,23.76,1290.97,0
66.77,0.643,19.82,2025.29,1
22.63,0.216,37.8,853.81,0
25.47,0.479,55.8,1267.74,0
35.52,0.407,52.91,869.89,0
35.63,0.153,54.78,832.29,0
27.67,0.328,26.19,428.53,0
33.41,0.011,42.19,1217.25,0
74.53,0.779,16.6,4863.66,1
87.75,0.83,31.95,1329.5,1
22.2,0.05,23.98,551.61,0
85.6,0.569,10.48,3311.27,1
35.85,0.388,66.26,711.33,0
17.47,0.18,27.98,1126.97,0
17.73,0.395,42.61,497.78,0
28.3,0.321,22.64,1286.35,0
51.54,0.684,23.79,4451.19,1
32.7,0.403,48.02,1285.19,0
72.7,0.889,34.37,1414.31,1
85.3,0.434,18.11,3497.34,1
78.26,0.772,26.61,1222.71,1
64.03,0.594,8.1,1336.41,1
75.04,0.787,15.76,1592.16,1
21.63,0.386,41.04,1171.92,0
41.08,0.34,41.58,608.79,0
23.43,0.269,18.57,787.47,0
75.66,0.575,12.11,3217.56,1
20.56,0.149,29.65,1171.84,0
21.34,0.323,39.25,662.84,0
21.45,0.437,53.72,613.44,0
61.72,0.61,13.69,2341.99,1
87.55,0.9,31.24,1232.85,1
11.63,0.193,57.15,1110.73,0
83.34,0.625,26.48,1456.49,1
14.44,0.473,61.59,1241.18,0
59.7,0.933,25.57,1527.62,1
10.16,0.118,23.87,953.66,0
72.54,0.639,22.21,4364.58,1
10.29,0.157,18.23,1260.47,0
21.21,0.41,48.39,596.03,0
11.25,0.32,20.67,789.18,0
58.59,0.703,12.17,2542.59,1
43.98,0.272,18.72,1263.72,0
73.9,0.706,10.16,1450.93,1
11.98,0.316,27.47,976.26,0
46.15,0.599,18.91,4525.5,1
36.48,0.917,17.22,3513.21,1
27.82,0.324,20.39,479.42,0
25.85,0.018,45.37,1054.01,0
23.62,0.134,39.23,906.19,0
74.23,0.747,6.95,1646.83,1
33.02,0.255,63.35,544.86,0
85.68,0.472,26.32,2686.31,1
26.96,0.226,67.1,803.57,0
31.54,0.301,39.05,835.43,0
35.4,0.198,31.0,735.18,0
38.32,0.104,42.52,535.44,0
36.4,0.607,7.19,2415.73,1
13.11,0.258,49.57,1037.06,0
28.55,0.13,57.41,966.54,0
82.12,0.582,11.55,2883.06,1
36.15,0.11,24.86,1241.63,0
54.65,0.48,10.6,4310.43,1
59.39,0.873,29.64,2374.95,1
35.66,0.768,12.28,2427.02,1
46.05,0.467,14.97,3462.4,1
16.77,0.451,20.55,924.91,0
53.66,0.639,28.96,4291.21,1
34.92,0.23,42.63,981.53,0
79.57,0.937,11.01,4526.71,1
19.68,0.357,65.72,540.74,0
43.48,0.094,54.98,596.69,0
52.34,0.866,17.02,2859.98,1
22.05,0.13,50.85,1149.26,0
23.4,0.336,54.93,556.07,0
80.37,0.708,27.76,2612.32,1
80.9,0.461,12.36,1534.32,1
37.44,0.238,33.95,1133.46,0
39.63,0.526,7.05,2930.52,1
86.67,0.765,9.75,4740.28,1
64.72,0.77,13.21,2815.39,1
31.26,0.32,37.07,870.27,0
30.71,0.029,53.32,710.25,0
13.55,0.065,20.83,849.54,0
70.45,0.403,33.37,1312.83,1
41.5,0.377,68.68,582.77,0
28.38,0.42,32.99,1193.79,0
36.19,0.178,53.45,1088.05,0
21.58,0.081,30.92,1053.56,0
34.69,0.344,16.12,743.26,0
65.46,0.779,21.29,1369.02,1
60.35,0.827,33.17,3082.52,1
42.54,0.19,50.68,1241.46,0
23.87,0.481,58.8,520.86,0
45.54,0.755,31.17,4066.35,1
51.28,0.662,29.05,3466.79,1
42.33,0.075,38.46,629.1,0
73.93,0.955,29.01,3558.69,1
35.23,0.228,46.51,499.15,0
37.23,0.269,34.51,982.99,0
81.11,0.419,6.66,2177.72,1
28.7,0.125,46.89,503.43,0
36.72,0.229,46.06,1149.85,0
44.44,0.647,17.92,3191.96,1
77.4,0.641,21.35,2849.24,1
64.29,0.615,9.75,2665.83,1
58.22,0.564,24.99,2318.2,1
35.78,0.29,31.09,654.72,0
81.03,0.943,30.05,1842.6,1
70.17,0.766,9.16,3456.28,1
37.25,0.406,39.86,1225.41,0
74.17,0.432,20.46,4007.8,1
43.99,0.467,27.77,4618.55,1
77.64,0.692,9.45,2513.77,1
28.79,0.35,41.54,1087.57,0
14.73,0.424,19.21,1004.51,0
52.48,0.975,34.68,1545.29,1
85.55,0.852,13.48,4918.53,1
17.99,0.151,33.53,549.3,0
89.52,0.777,18.59,3888.48,1
31.2,0.217,41.12,1102.93,0
43.0,0.544,5.23,2334.73,1
41.36,0.251,34.33,818.58,0
11.68,0.017,68.24,602.59,0
20.37,0.049,38.25,1244.91,0
16.3,0.424,22.61,577.69,0
48.52,0.726,31.39,4057.32,1
30.7,0.205,39.21,704.48,0
65.6,0.507,11.85,1674.52,1
37.33,0.939,24.8,4884.03,1
47.14,0.916,27.24,2115.8,1
65.97,0.476,10.68,2406.5,1
22.56,0.463,15.48,629.77,0
46.26,0.403,18.59,1852.54,1
84.34,0.509,17.72,2078.66,1
45.97,0.679,29.37,1399.36,1
40.78,0.91,8.29,3502.89,1
79.77,0.712,23.82,1610.72,1
24.92,0.171,67.31,903.16,0
29.37,0.464,61.82,992.61,0
28.48,0.418,29.96,514.29,0
12.57,0.02,35.12,723.8,0
28.94,0.131,42.92,1006.82,0
21.25,0.471,44.59,1079.68,0
43.32,0.289,48.36,878.89,0
85.66,0.931,26.96,1692.78,1
26.11,0.306,26.32,845.91,0
37.53,0.43,66.77,1053.48,0
84.0,0.882,15.96,2559.06,1
85.51,0.739,28.87,3204.1,1
37.54,0.486,60.77,1228.35,0
13.84,0.247,64.7,1167.28,0
23.68,0.419,65.13,784.47,0
34.13,0.25,33.14,814.09,0
32.97,0.235,43.89,503.55,0
14.92,0.43,39.28,697.47,0
41.38,0.057,46.27,1091.76,0
57.75,0.492,24.27,4936.87,1
79.41,0.485,7.75,4012.73,1
54.14,0.728,6.72,3334.01,1
54.86,0.919,21.9,1460.61,1
58.99,0.997,5.61,1936.73,1
35.38,0.741,9.84,1243.83,1
59.2,0.961,18.14,2599.94,1
80.68,0.72,22.81,3070.14,1
53.32,0.995,21.59,4603.93,1
52.87,0.517,15.96,4926.22,1
74.92,0.414,17.68,4314.85,1
39.92,0.901,13.01,2122.95,1
32.28,0.169,56.68,580.3,0
37.32,0.419,29.52,698.45,0
81.22,0.41,7.29,4419.73,1
15.34,0.194,40.52,854.16,0
67.06,0.832,32.49,4188.76,1
77.69,0.883,29.75,2562.46,1
24.62,0.306,51.33,1171.82,0
16.77,0.179,66.63,928.74,0
44.47,0.045,59.1,1021.33,0
51.56,0.861,7.56,2749.07,1
50.3,0.558,27.08,1691.18,1
17.58,0.324,63.93,962.17,0
25.05,0.484,55.63,616.8,0
23.63,0.065,68.85,840.92,0
37.86,0.127,41.9,675.65,0
17.41,0.081,22.54,1165.22,0
34.23,0.197,47.79,773.55,0
71.66,0.62,6.94,4496.06,1
59.28,0.433,25.51,3688.29,1
81.86,0.854,12.93,1337.84,1
10.96,0.394,26.83,1205.43,0
36.7,0.826,34.07,4447.73,1
38.7,0.112,47.8,1063.76,0
74.11,0.905,17.31,1419.72,1
57.73,0.982,15.2,1282.26,1
41.57,0.106,48.13,894.93,0
38.09,0.896,34.79,4834.39,1
35.93,0.99,17.72,2049.98,1
75.25,0.549,16.16,1971.7,1
41.75,0.805,27.63,2110.02,1
89.29,0.585,6.88,2207.01,1
36.56,0.591,21.29,4948.69,1
43.54,0.265,41.44,522.21,0
10.39,0.171,20.88,1114.7,0
10.11,0.087,60.85,1294.62,0
12.2,0.202,27.24,694.85,0
41.49,0.089,49.99,1272.13,0
31.3,0.278,20.78,1291.44,0
36.93,0.118,31.81,1141.47,0
49.4,0.521,21.55,3507.02,1
63.52,0.699,17.9,4860.45,1
59.52,0.541,23.9,2993.85,1
27.45,0.01,65.8,826.16,0
43.91,0.372,46.83,926.84,0
13.37,0.369,34.6,896.2,0
36.16,0.239,40.36,1014.29,0
17.07,0.092,18.01,1183.89,0
32.61,0.025,34.58,968.93,0
14.97,0.359,23.44,1011.72,0
24.84,0.377,60.11,946.11,0
38.77,0.397,54.66,514.29,0
43.89,0.728,5.81,3864.55,1
55.52,0.759,26.81,4420.11,1
19.69,0.478,28.46,868.78,0
34.62,0.0,26.89,915.82,0
18.27,0.038,34.59,1282.83,0
26.45,0.311,67.07,1259.8,0
76.44,0.835,14.85,2162.15,1
82.59,0.459,17.0,1247.68,1
40.4,0.879,28.38,4353.58,1
28.96,0.132,42.69,810.06,0
44.2,0.687,11.41,4658.77,1
32.55,0.121,23.12,1259.42,0
74.81,0.86,10.46,3030.71,1
85.69,0.745,26.26,1886.91,1
35.48,0.339,35.57,909.95,0
77.67,0.936,6.59,2305.69,1
77.05,0.736,33.88,2212.58,1
66.01,0.644,9.0,3764.14,1
53.25,0.631,6.77,3989.66,1
80.52,0.716,30.17,3816.07,1
79.92,0.617,21.42,3859.88,1
60.8,0.452,16.01,2859.11,1
28.93,0.381,63.78,805.79,0
41.18,0.602,15.67,4065.25,1
52.38,0.67,34.82,3127.0,1
23.88,0.091,33.87,532.84,0
54.43,0.691,5.58,3819.24,1
47.78,0.694,12.66,4026.83,1
54.42,0.889,28.4,4941.78,1
72.32,0.415,9.58,3327.4,1
79.64,0.903,5.04,4968.06,1
39.18,0.768,18.55,2699.07,1
21.73,0.112,60.4,1193.62,0
21.05,0.405,41.97,923.8,0
34.69,0.431,31.28,458.23,0
15.98,0.091,15.42,1140.82,0
45.94,0.735,26.83,3303.73,1
43.72,0.15,41.97,622.52,0
36.26,0.17,51.68,814.6,0
56.22,0.622,7.73,4587.36,1
43.89,0.94,7.54,4529.75,1
57.07,0.758,13.48,4178.13,1
21.32,0.477,59.87,1208.92,0
37.81,0.293,29.48,614.53,0
73.76,0.453,17.56,3872.42,1
30.03,0.424,47.93,1194.11,0
27.81,0.293,41.43,784.13,0
79.18,0.739,21.75,3781.99,1
23.39,0.487,21.32,650.52,0
69.0,0.545,24.4,3522.8,1
16.82,0.331,32.62,766.9,0
59.35,0.67,12.44,2260.7,1
25.91,0.131,52.44,939.5,0
14.75,0.428,38.4,498.88,0
59.98,0.749,15.7,2629.17,1
13.64,0.427,48.69,776.47,0
41.85,0.825,20.7,2706.6,1
10.62,0.25,65.41,562.38,0
71.89,0.463,17.48,3474.1,1
43.25,0.281,49.66,1191.51,0
26.4,0.116,52.27,986.97,0
68.2,0.743,33.73,1866.7,1
21.49,0.495,31.11,1205.6,0
22.66,0.212,19.48,842.81,0
56.56,0.552,13.51,2554.59,1
37.48,0.03,46.76,538.01,0
41.47,0.017,15.71,1216.7,0
65.37,0.829,7.59,1521.14,1
64.35,0.576,26.09,4352.43,1
41.49,0.2,22.4,697.95,0
59.21,0.415,32.89,4154.56,1
86.27,0.723,9.73,1389.09,1
30.29,0.199,50.3,777.42,0
48.3,0.848,31.85,3175.84,1
44.04,0.499,18.71,4106.13,1
41.88,0.431,62.34,721.5,0
70.04,0.804,10.72,3710.89,1
83.89,0.43,22.28,3629.51,1
80.56,0.488,21.42,4087.77,1
13.89,0.088,45.17,583.58,0
72.13,0.556,19.46,3410.81,1
22.97,0.106,19.91,911.84,0
38.13,0.334,63.26,771.95,0
62.73,0.826,12.64,3826.24,1
34.56,0.289,69.29,1140.33,0
63.57,0.929,31.0,2984.49,1
52.8,0.997,26.88,3121.2,1
72.26,0.818,24.23,2116.97,1
79.24,0.433,33.64,4846.95,1
14.13,0.266,15.44,592.64,0
38.65,0.389,69.75,1005.01,0
17.91,0.237,22.95,640.26,0
40.97,0.386,42.7,654.67,0
62.67,0.818,6.36,3232.75,1
13.61,0.438,19.34,1220.03,0
22.51,0.309,57.42,1048.12,0
61.94,0.711,29.49,1252.48,1
11.48,0.31,31.54,931.2,0
85.34,0.883,28.68,2251.06,1
72.73,0.447,28.84,2746.04,1
87.04,0.787,5.1,4598.41,1
66.08,0.804,19.48,3907.17,1
18.35,0.386,29.08,863.41,0
38.61,0.021,17.22,974.74,0
35.52,0.214,60.4,1256.51,0
37.53,0.008,35.74,532.54,0
44.66,0.419,55.69,1249.72,0
80.27,0.624,17.93,3037.92,1
25.49,0.425,28.68,959.23,0
32.01,0.37,54.87,1247.04,0
39.19,0.211,58.88,901.69,0
89.63,0.951,22.13,1905.33,1
85.87,0.418,22.25,4042.98,1
23.42,0.09,56.26,923.77,0
33.14,0.217,32.0,918.01,0
47.72,0.758,25.87,2249.62,1
68.64,0.865,33.18,4513.83,1
23.18,0.493,46.1,913.14,0
40.42,0.518,20.13,1235.66,1
30.34,0.275,19.71,691.34,0
73.34,0.954,20.74,3654.84,1
13.21,0.358,18.25,458.76,0
36.66,0.409,21.72,557.16,0
48.86,0.864,8.8,1947.79,1
45.13,0.648,5.15,1287.45,1
49.29,0.722,33.84,1499.41,1
81.32,0.5,31.82,1560.93,1
78.13,0.844,8.61,3070.87,1
89.62,0.84,24.73,3094.91,1
57.86,0.462,6.06,2763.44,1
43.97,0.864,12.52,4817.03,1
38.39,0.432,26.85,1864.85,1
35.6,0.173,34.25,1041.0,0
12.2,0.038,40.7,469.44,0
25.28,0.025,16.79,1137.04,0
84.33,0.428,5.86,4888.16,1
34.3,0.187,18.03,752.42,0
48.54,0.935,29.64,1733.09,1
83.52,0.418,28.03,3610.4,1
84.84,0.998,13.53,3657.51,1
35.42,0.395,28.0,1036.25,0
63.21,0.5,22.63,1584.53,1
22.68,0.159,41.01,1208.66,0
19.94,0.274,63.07,666.7,0
53.88,0.569,19.18,4658.21,1
24.12,0.323,44.97,952.28,0
26.97,0.488,63.95,1083.85,0
73.21,0.588,18.0,2928.19,1
83.2,0.722,7.68,1636.07,1
68.64,0.92,23.09,3015.51,1
13.22,0.2,53.63,1037.49,0
13.99,0.12,32.38,1218.36,0
15.31,0.305,57.4,765.44,0
32.0,0.008,34.87,619.37,0
49.97,0.974,22.35,3875.69,1
69.36,0.942,29.95,4564.25,1
37.3,0.294,22.42,847.15,0
41.43,0.082,38.95,1270.75,0
83.53,0.815,14.46,1965.04,1
89.55,0.837,13.25,2291.89,1
35.76,0.425,22.07,4124.76,1
41.71,0.958,9.65,4205.66,1
35.38,0.548,5.24,4819.72,1
66.67,0.781,25.65,1729.05,1
79.53,0.771,8.0,2141.76,1
83.83,0.585,27.48,2500.61,1
56.36,0.649,26.18,4763.56,1
24.58,0.313,53.15,583.02,0
50.98,0.67,10.13,4302.08,1
26.18,0.081,38.38,1008.24,0
40.1,0.681,13.42,2813.38,1
19.34,0.452,24.45,748.84,0
77.3,0.867,20.96,4115.63,1
25.21,0.313,44.49,638.69,0
34.59,0.137,15.2,1205.67,0
39.7,0.994,25.24,4920.57,1
30.73,0.352,59.46,643.25,0
23.32,0.151,22.97,677.39,0
25.76,0.412,40.19,611.67,0
11.7,0.044,42.46,1162.16,0
13.24,0.254,20.08,898.61,0
16.66,0.21,68.66,947.39,0
71.59,0.841,23.35,2890.97,1
44.91,0.311,43.16,528.58,0
66.98,0.471,17.4,4028.47,1
42.5,0.447,67.7,769.59,0
19.6,0.498,41.38,1035.01,0
19.4,0.22,17.19,788.56,0
72.77,0.918,29.36,3508.25,1
51.06,0.71,28.34,1274.44,1
79.24,0.482,24.24,1943.91,1
47.46,0.72,24.19,3976.02,1
77.24,0.73,16.72,3071.44,1
39.66,0.427,5.9,2568.88,1
31.67,0.458,56.45,1003.39,0
68.43,0.897,29.05,2012.62,1
53.55,0.95,5.97,1698.51,1
54.7,0.88,20.04,4766.98,1
57.44,0.859,30.91,2073.73,1
24.62,0.151,48.77,510.34,0
31.48,0.065,21.66,1116.74,0
44.16,0.381,42.62,676.91,0
24.16,0.363,67.14,1055.23,0
38.21,0.595,6.89,3726.53,1
29.17,0.465,29.1,504.95,0
72.03,0.71,24.73,4563.85,1
37.92,0.367,24.79,816.38,0
42.76,0.291,62.13,720.57,0
60.97,0.967,23.32,1745.98,1
25.06,0.324,49.55,819.49,0
35.71,0.281,25.63,1165.78,0
12.61,0.366,27.15,955.33,0
57.45,0.715,7.2,2685.03,1
43.53,0.509,8.48,3469.3,1
14.71,0.399,47.51,1201.53,0
81.6,0.472,22.18,4974.4,1
35.02,0.055,51.02,1089.07,0
31.6,0.236,41.28,736.65,0
51.89,0.489,21.53,4914.49,1
89.34,0.938,26.45,1453.62,1
19.47,0.497,43.92,690.1,0
48.22,0.704,31.02,3091.07,1
37.68,0.904,32.73,2023.59,1
27.63,0.464,56.73,484.47,0
69.79,0.43,16.76,1264.32,1
77.21,0.969,23.73,3605.89,1
14.76,0.389,33.17,1251.61,0
61.11,0.592,20.83,2001.65,1
35.25,0.217,15.4,587.05,0
35.89,0.112,17.93,431.5,0
80.17,0.423,21.64,1507.03,1
14.42,0.207,25.28,770.84,0
28.08,0.323,44.88,580.56,0
71.67,0.414,26.4,4647.57,1
42.83,0.114,20.63,927.39,0
65.75,0.443,30.43,2844.04,1
13.1,0.377,57.18,1158.87,0
72.77,0.689,16.67,2154.17,1
29.44,0.199,16.28,747.05,0
10.47,0.488,67.08,1007.04,0
23.79,0.407,37.09,771.91,0
68.11,0.752,13.2,2458.15,1
30.87,0.373,18.83,1148.41,0
39.54,0.555,7.82,3415.92,1
33.52,0.19,27.74,692.68,0
31.62,0.014,33.88,529.77,0
85.41,0.607,15.93,1583.12,1
38.48,0.141,59.14,753.84,0
69.05,0.481,16.1,1909.55,1
24.63,0.13,37.72,1288.95,0
60.53,0.793,5.68,4650.65,1
18.0,0.29,55.26,525.06,0
57.31,0.869,15.65,3616.8,1
40.98,0.483,53.73,1162.53,0
45.06,0.63,11.58,4644.61,1
67.37,0.983,8.56,3443.55,1
17.42,0.464,60.49,583.95,0
41.63,0.36,33.3,682.95,0
43.5,0.384,24.33,539.71,0
55.84,0.825,18.9,3094.08,1
37.15,0.406,68.37,1238.05,0
52.81,0.498,23.98,2253.47,1
13.79,0.137,40.36,1149.95,0
44.97,0.183,27.75,886.74,0
39.74,0.868,32.48,4196.97,1
32.15,0.257,21.55,1080.93,0
40.51,0.493,45.97,1021.51,0
49.0,0.815,27.35,4993.61,1
11.06,0.089,34.41,625.28,0
31.75,0.078,25.12,869.02,0
22.45,0.197,67.52,1269.67,0
39.89,0.095,59.81,1274.96,0
45.42,0.57,16.29,1266.03,1
37.16,0.409,51.41,1203.09,0
19.28,0.12,65.88,1253.52,0
58.82,0.424,9.72,4791.47,1
10.51,0.378,38.78,888.06,0
11.74,0.291,34.71,507.98,0
56.59,0.587,16.46,3049.44,1
37.13,0.546,16.09,3592.82,1
10.26,0.11,42.28,745.9,0
47.41,0.944,22.14,1828.27,1
79.43,0.534,12.57,2167.98,1
79.91,0.599,34.14,2352.78,1
15.72,0.489,31.42,1207.1,0
48.65,0.741,12.54,3306.82,1
18.05,0.182,42.53,1206.97,0
54.45,0.704,34.02,1621.36,1
85.1,0.787,11.51,1765.33,1
21.54,0.458,49.5,920.12,0
41.17,0.715,6.17,4247.47,1
63.65,0.964,19.83,1661.21,1
47.45,0.555,30.14,4649.83,1
59.7,0.757,20.05,3381.22,1
79.83,0.516,33.53,4720.12,1
83.86,0.695,13.46,1744.31,1
49.97,0.425,33.44,4257.84,1
72.62,0.654,27.08,4909.12,1
57.37,0.708,31.67,4714.1,1
35.1,0.15,49.51,529.65,0
16.48,0.409,45.38,1295.65,0
49.22,0.812,7.59,2451.43,1
30.53,0.236,48.45,1077.55,0
38.94,0.425,48.42,1089.75,0
43.8,0.83,34.85,3626.83,1
68.42,0.611,31.89,1388.88,1
38.86,0.413,51.06,808.93,0
72.76,0.924,7.99,2405.04,1
77.24,0.873,14.91,3613.71,1
63.16,0.689,22.34,3492.38,1
52.17,0.408,31.93,2548.2,1
32.85,0.208,29.7,1079.19,0
46.88,0.921,13.73,2697.69,1
25.83,0.168,37.21,764.38,0
84.07,0.809,27.51,3770.15,1
73.12,0.649,23.54,3294.07,1
24.91,0.126,58.33,944.51,0
44.38,0.59,10.8,2467.52,1
40.83,0.364,43.34,890.02,0
43.71,0.404,41.57,1121.62,0
82.71,0.691,27.44,1925.57,1
43.39,0.225,54.59,1150.48,0
56.92,0.793,31.45,4734.32,1
41.89,0.567,25.73,1648.77,1
23.68,0.094,30.79,773.97,0
11.43,0.096,36.05,611.54,0
17.85,0.494,21.41,1106.69,0
46.67,0.829,32.67,3219.86,1
54.32,0.499,25.44,3552.48,1
34.06,0.108,62.04,625.9,0
32.9,0.472,15.12,913.39,0
41.89,0.428,12.11,3748.27,1
19.71,0.328,69.37,508.9,0
55.52,0.594,5.64,2432.81,1
47.75,0.839,13.58,4702.62,1
73.21,0.69,9.13,3898.63,1
45.19,0.724,33.03,1415.67,1
69.92,0.425,9.46,2781.68,1
55.58,0.715,32.42,4172.07,1
47.36,0.676,34.72,1416.34,1
50.95,0.492,15.75,2817.29,1
27.92,0.274,29.82,517.3,0
40.39,0.327,56.0,855.41,0
10.34,0.242,49.0,1279.96,0
55.87,0.986,25.92,1223.63,1
38.71,0.045,63.84,817.79,0
46.8,0.827,22.8,1219.94,1
51.76,0.743,10.39,2092.01,1
86.52,0.597,33.35,4336.87,1
48.41,0.671,13.31,1596.39,1
33.44,0.21,62.73,1200.57,0
13.36,0.376,39.28,1256.72,0
37.93,0.541,5.89,3674.51,1
51.0,0.656,6.56,2831.18,1
88.75,0.95,30.98,1996.84,1
20.31,0.029,64.09,421.69,0
38.29,0.747,23.88,1624.65,1
27.29,0.238,61.64,963.26,0
74.51,0.446,30.71,4327.45,1
62.73,0.897,31.31,3144.73,1
71.53,0.532,34.7,2721.25,1
17.52,0.03,15.02,1086.18,0
34.36,0.495,46.27,792.8,0
70.29,0.894,5.86,1333.72,1
56.39,0.572,34.34,2924.27,1
77.65,0.699,13.66,1979.22,1
38.98,0.258,43.13,813.18,0
60.45,0.814,33.29,2253.53,1
14.04,0.457,58.95,905.01,0
89.89,0.917,12.2,1649.57,1
26.91,0.168,26.6,426.32,0
31.3,0.025,46.68,607.17,0
80.08,0.58,5.24,4545.94,1
67.74,0.966,14.55,4314.94,1
42.65,0.933,26.74,2192.93,1
23.38,0.39,40.57,453.26,0
52.91,0.981,25.07,3103.4,1
20.9,0.316,25.33,1068.18,0
80.72,0.642,16.46,4878.33,1
22.05,0.002,39.27,1004.49,0
51.0,0.704,22.62,4747.95,1
64.48,0.842,28.48,2189.24,1
44.69,0.169,43.08,619.05,0
38.92,0.322,41.23,1128.54,0
41.95,0.121,66.54,1081.77,0
22.33,0.378,26.36,953.29,0
43.12,0.894,12.96,3089.72,1
26.56,0.066,19.17,856.87,0
15.81,0.254,16.45,955.43,0
76.69,0.502,11.38,1836.83,1
14.53,0.384,23.6,885.46,0
64.54,0.441,25.82,2036.07,1
62.54,0.88,30.74,4255.85,1
37.19,0.045,37.13,425.64,0
43.55,0.075,31.6,558.79,0
43.61,0.792,22.95,1681.98,1
46.41,0.831,20.46,2336.57,1
44.8,0.367,45.66,815.84,0
36.81,0.124,19.17,489.1,0
58.68,0.539,16.47,4800.35,1
14.24,0.204,65.41,1274.78,0
23.17,0.145,38.04,1208.78,0
22.91,0.494,65.93,724.01,0
22.27,0.247,52.92,542.57,0
27.77,0.31,32.58,648.31,0
24.81,0.052,43.96,674.93,0
77.96,0.948,9.66,4017.92,1
29.98,0.489,66.49,869.06,0
38.54,0.352,24.99,561.94,0
43.03,0.629,7.5,1861.39,1
88.49,0.798,15.05,4952.78,1
85.67,0.755,32.82,4243.34,1
62.76,0.67,23.88,3336.5,1
40.69,0.466,13.87,4238.54,1
59.75,0.75,32.74,2147.99,1
62.37,0.455,22.89,4769.18,1
16.74,0.186,17.51,919.31,0
28.79,0.486,50.02,498.28,0
32.32,0.069,40.24,1113.42,0
76.12,0.609,13.26,3823.16,1
18.75,0.082,65.44,1265.49,0
53.98,0.718,32.5,3987.91,1
44.29,0.756,25.81,1895.98,1
33.77,0.286,46.44,1154.78,0
66.89,0.6,20.84,3973.57,1
71.84,0.749,32.5,2986.45,1
73.31,0.687,10.88,2124.18,1
46.58,0.865,20.25,1539.18,1
36.32,0.916,19.32,3300.01,1
89.98,0.629,16.21,1265.78,1
13.48,0.499,39.75,1187.66,0
44.15,0.101,17.3,1291.88,0
17.92,0.438,22.45,1266.76,0
13.16,0.022,29.91,441.16,0
25.64,0.326,16.29,921.84,0
45.18,0.465,32.92,3263.13,1
11.06,0.038,56.59,1081.08,0
28.22,0.41,56.11,850.51,0
81.57,0.55,21.31,2067.63,1
69.83,0.64,13.51,1987.3,1
40.31,0.239,54.08,503.7,0
40.67,0.307,51.89,601.47,0
12.74,0.108,18.31,683.93,0
32.09,0.22,30.38,1196.54,0
41.22,0.475,36.12,672.2,0
36.98,0.444,54.07,1223.65,0
66.51,0.756,33.65,4636.6,1
39.67,0.432,28.41,3968.17,1
23.21,0.15,22.31,1193.93,0
42.49,0.137,15.43,915.92,0
23.85,0.194,41.3,1210.37,0
70.32,0.552,13.98,3032.59,1
82.32,0.432,6.02,1312.31,1
40.08,0.116,69.66,1264.55,0
67.88,0.412,30.82,4571.83,1
76.07,0.75,5.58,4050.37,1
34.19,0.227,20.86,561.19,0
79.95,0.876,11.12,4836.53,1
19.29,0.05,30.75,542.73,0
21.06,0.176,52.48,642.99,0
27.73,0.095,31.14,1093.03,0
81.9,0.857,21.77,3562.64,1
31.01,0.375,63.25,1045.04,0
76.38,0.652,29.98,4039.02,1
31.1,0.099,57.43,583.53,0
13.71,0.031,24.53,785.55,0
41.12,0.462,59.93,508.52,0
15.01,0.492,59.55,668.01,0
24.68,0.093,42.24,503.45,0
18.77,0.368,61.53,758.16,0
40.88,0.475,24.0,4395.76,1
44.12,0.685,11.84,1459.91,1
32.09,0.25,55.59,582.71,0
67.64,0.738,19.28,4726.94,1
26.56,0.162,37.0,457.36,0
